year_month,depth,Temperature,Salinity,Oxygen_1,CO2,Alkalinity,NO3_plus_NO2,NO2,PO4,Silicate,POC,PON,TOC,Bact_Enum,year,CO2_rolling,Alkalinity_rolling
1998-02-01,385.94375,17.501868055555555,35.94295833333333,221.12708333333333,2075.240740740741,2393.8,7.982444444444444,0.035416666666666666,0.6025,8.471666666666666,17.1303125,2.98,54.565714285714286,2.69,1998,2070.733325617284,2393.8742735042733
1998-03-01,366.4788461538461,17.552814102564103,35.957021276595746,222.74468085106383,2069.140740740741,2383.7571428571428,8.522553191489362,0.07039583333333334,0.5451063829787234,8.826382978723403,17.9421875,2.8790625,54.59428571428571,2.8133333333333335,1998,2070.4134567901233,2392.354035409035
1998-04-01,468.85087719298247,16.855991228070177,35.95702173913044,224.31914893617022,2079.4466666666667,2387.77,8.238510638297871,0.015361702127659574,0.5470212765957447,8.33891304347826,21.489677419354837,3.3177419354838706,58.148148148148145,3.8392857142857144,1998,2071.0756790123455,2391.0598687423685
1998-05-01,563.3977528089888,16.359471910112358,35.73511428571429,226.27777777777777,2076.442857142857,2386.6583333333333,9.201923076923077,0.004333333333333333,0.7211111111111111,11.065833333333334,15.3305,2.2445,52.95555555555555,2.8277777777777775,1998,2071.6611948853615,2389.7688965201464
1998-06-01,460.87522935779816,17.92810091743119,35.68638888888889,223.88285714285712,2075.4666666666667,2384.485714285714,11.790857142857144,0.0044571428571428574,0.7194285714285714,11.065833333333334,20.5895,2.8225000000000002,53.290476190476184,3.3705882352941177,1998,2071.8911948853615,2389.717706043956
1998-07-01,792.3475,15.677108333333333,35.67826470588235,222.92,2070.0266666666666,2375.2066666666665,12.399714285714285,0.004742857142857143,0.766,11.209142857142856,20.36263157894737,2.589,53.48,2.8499999999999996,1998,2071.8689726631396,2388.6204838217336
1998-08-01,440.94122807017544,20.68465789473684,35.680205882352936,222.51944444444445,2076.273333333333,2378.018181818182,11.124545454545455,0.0036285714285714285,0.7178787878787879,10.489714285714285,16.8725,2.355,53.059090909090905,2.9866666666666664,1998,2071.667305996473,2385.980332306582
1998-09-01,630.50875,18.2166875,35.58378571428572,217.83333333333334,2066.42,2379.0923076923077,11.753333333333334,0.007305555555555556,0.7402777777777777,10.750277777777777,17.604736842105265,3.3378947368421055,52.926086956521736,2.661111111111111,1998,2071.626750440917,2384.542191280941
1998-10-01,693.0454545454545,16.7155,35.6940606060606,221.45757575757577,2062.6,2383.9625,10.81875,0.0072058823529411765,0.6765625,7.803103448275862,16.649,2.398,52.63913043478261,2.5833333333333335,1998,2071.4678615520284,2384.380732947608
1998-11-01,631.3166666666666,17.03725641025641,35.67675,221.54857142857142,2059.8,2376.128571428572,8.029583333333333,0.00891304347826087,0.5144,6.584,11.994,2.028,52.55217391304348,3.442857142857143,1998,2070.5923059964725,2383.3803361222112
1998-12-01,580.8770114942529,17.192022988505745,35.625392857142856,222.59166666666667,2070.326666666667,2383.2000000000003,4.699473684210527,0.010352941176470587,0.27631578947368424,3.7689473684210526,12.358500000000001,2.064,52.69130434782609,2.522222222222222,1998,2071.132028218695,2383.3970027888777
1999-01-01,168.7709677419355,19.951016129032258,36.46888461538462,214.2076923076923,2066.507692307692,2381.7615384615387,1.765769230769231,0.0045,0.09653846153846153,2.224615384615385,26.0324,3.4604000000000004,59.308,4.476,1999,2070.6410025776695,2382.820079711955
1999-02-01,449.3709401709402,17.770820512820514,36.029266666666665,218.64791666666667,2072.1133333333332,2384.55,8.744583333333333,0.004895833333333333,0.5764583333333334,8.939375,15.775,2.885625,54.839999999999996,4.003846153846154,1999,2070.3803852937185,2382.0492463786213
1999-03-01,537.4787234042553,16.36877659574468,36.131825,221.09375,2069.46,2388.918181818182,11.221388888888889,0.009444444444444445,0.7277777777777777,11.050277777777778,18.131875,3.686875,54.66571428571429,3.95,1999,2070.40699023199,2382.479332958708
1999-04-01,567.0406976744187,16.031267441860464,35.72658333333333,223.92571428571426,2074.8133333333335,2391.4285714285716,10.697222222222223,0.036305555555555556,0.7397222222222222,11.481111111111112,15.7805,2.946,52.060869565217395,3.4250000000000003,1999,2070.0208791208793,2382.784213911089
1999-05-01,566.3070422535212,16.11219718309859,36.35942105263158,223.33333333333334,2083.246666666667,2387.325,10.985294117647058,0.011794117647058825,0.7241176470588235,10.648235294117647,16.24388888888889,2.635,52.21818181818182,3.161111111111111,1999,2070.587863247863,2382.8397694666446
1999-06-01,651.2934210526316,16.058223684210525,35.69511111111111,226.72222222222223,2074.0666666666666,2388.4,11.445555555555556,0.004888888888888889,0.7441666666666666,10.550370370370372,17.44,2.6855,52.9304347826087,4.461111111111111,1999,2070.4711965811966,2383.165959942835
