time,depth,Temperature,Salinity,Oxygen_1,CO2,Alkalinity,NO3_plus_NO2,NO2,PO4,Silicate,POC,PON,TOC,TN,Bact_Enum,POP,TDP,SRP,Bio_Si,Litho_Si,Prochlorococcus,Synechococcus,Picoeukaryotes,Nanoeukaryotes,yyyymmdd,time_unitless,decimal_year
UTC,m,"degrees Celsius ( \u00b0C)",dimensionless,micromoles per kilogram (umol/kg),micromoles per kilogram (umol/kg),microequivalents,micromoles per kilogram (umol/kg),micromoles per kilogram (umol/kg),micromoles per kilogram (umol/kg),micromoles per kilogram (umol/kg),micrograms per kilogram (ug/kg),micrograms per kilogram (ug/kg),micromoles per kilogram (umol/kg),micromoles per kilogram (umol/kg),cells times 10^8 per kilogram,micromoles per kilogram (umol/kg),nanomoles per kilogram (nmol/kg),nanomoles per kilogram (nmol/kg),micromoles per kilogram (umol/kg),micromoles per kilogram (umol/kg),cells per milliliter (cells/mL),cells per milliliter (cells/mL),cells per milliliter (cells/mL),cells per milliliter (cells/mL),unitless,unitless,unitless
2010-06-23T14:40:00Z,101.2,18.573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.14,4.64,NaN,NaN,6.6,0.011,123.0,NaN,NaN,NaN,47281.0,3548.0,3214.0,376.0,20100623,1440,2010.4757
2010-06-23T14:40:00Z,101.3,18.572,36.613,215.1,2100.1,2387.7,1.88,0.068,0.0,0.55,NaN,NaN,60.8,7.3,NaN,NaN,NaN,47.0,NaN,NaN,NaN,NaN,NaN,NaN,20100623,1440,2010.4757
2010-06-23T14:40:00Z,120.9,18.396,36.601,214.1,2102.7,2387.1,2.67,0.029,0.0,0.71,NaN,NaN,59.0,5.7,NaN,NaN,NaN,85.0,NaN,NaN,NaN,NaN,NaN,NaN,20100623,1440,2010.4757
2010-06-23T14:40:00Z,121.2,18.395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.91,3.12,NaN,NaN,3.3,0.004,149.0,NaN,NaN,NaN,2456.0,572.0,1020.0,66.0,20100623,1440,2010.4757
2010-06-23T14:40:00Z,138.9,18.33,36.599,214.2,NaN,NaN,3.01,0.0,0.16,0.71,5.72,2.22,56.8,5.7,3.2,0.005,190.0,106.0,NaN,NaN,132.0,464.0,223.0,83.0,20100623,1440,2010.4757
2010-06-23T14:40:00Z,138.9,18.33,NaN,NaN,2103.7,2387.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100623,1440,2010.4757
2010-06-23T14:40:00Z,160.4,18.251,36.587,210.8,2105.3,2386.0,3.39,0.0,0.19,0.74,NaN,NaN,55.3,6.7,NaN,NaN,NaN,116.0,NaN,NaN,NaN,NaN,NaN,NaN,20100623,1440,2010.4757
2010-06-23T14:40:00Z,160.7,18.251,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.74,2.1,NaN,NaN,4.3,0.004,205.0,NaN,NaN,NaN,71.0,269.0,55.0,79.0,20100623,1440,2010.4757
2010-06-23T14:40:00Z,199.9,18.174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.88,2.1,NaN,NaN,NaN,0.002,200.0,NaN,NaN,NaN,63.0,142.0,16.0,NaN,20100623,1440,2010.4757
2010-06-23T14:40:00Z,200.1,18.174,36.593,213.0,2102.3,2386.4,3.32,0.0,0.17,0.72,NaN,NaN,52.9,6.3,NaN,NaN,NaN,114.0,NaN,NaN,NaN,NaN,NaN,NaN,20100623,1440,2010.4757
2010-06-23T14:40:00Z,250.6,18.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.69,2.16,NaN,NaN,2.6,0.003,241.0,NaN,NaN,NaN,48.0,182.0,NaN,8.0,20100623,1440,2010.4757
2010-06-23T14:40:00Z,250.8,18.009,36.567,211.1,2105.8,2384.5,3.89,0.0,0.19,0.74,NaN,NaN,51.3,5.7,NaN,NaN,NaN,139.0,NaN,NaN,NaN,NaN,NaN,NaN,20100623,1440,2010.4757
2010-06-24T00:38:00Z,10.1,25.705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,38,2010.4768
2010-06-24T00:38:00Z,10.3,25.68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,38,2010.4768
2010-06-24T00:38:00Z,40.4,21.055,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,38,2010.4768
2010-06-24T00:38:00Z,40.6,21.016,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,38,2010.4768
2010-06-24T00:38:00Z,59.8,19.559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,38,2010.4768
2010-06-24T00:38:00Z,60.2,19.558,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,38,2010.4768
2010-06-24T00:38:00Z,79.3,18.928,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,38,2010.4768
2010-06-24T00:38:00Z,79.6,18.926,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,38,2010.4768
2010-06-24T00:38:00Z,100.3,18.529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,38,2010.4768
2010-06-24T00:38:00Z,100.7,18.528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,38,2010.4768
2010-06-24T00:38:00Z,119.5,18.407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,38,2010.4768
2010-06-24T00:38:00Z,119.9,18.406,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,38,2010.4768
2010-06-24T00:38:00Z,159.2,18.247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,38,2010.4768
2010-06-24T00:38:00Z,159.6,18.247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,38,2010.4768
2010-06-24T00:38:00Z,179.6,18.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,38,2010.4768
2010-06-24T00:38:00Z,180.3,18.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,38,2010.4768
2010-06-24T16:05:00Z,3.2,26.667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,1605,2010.4785
2010-06-24T16:05:00Z,3.7,26.507,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,1605,2010.4785
2010-06-24T16:05:00Z,20.4,23.908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,1605,2010.4785
2010-06-24T16:05:00Z,20.5,23.961,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,1605,2010.4785
2010-06-24T16:05:00Z,39.6,21.434,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,1605,2010.4785
2010-06-24T16:05:00Z,39.8,21.445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,1605,2010.4785
2010-06-24T16:05:00Z,59.1,19.833,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,1605,2010.4785
2010-06-24T16:05:00Z,59.4,19.834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,1605,2010.4785
2010-06-24T16:05:00Z,59.9,19.815,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100624,1605,2010.4785
2010-06-25T11:00:00Z,3.1,26.781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,1100,2010.4807
2010-06-25T11:00:00Z,3.2,26.78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,1100,2010.4807
2010-06-25T11:00:00Z,3.5,26.782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,1100,2010.4807
2010-06-25T11:00:00Z,3.5,26.783,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,1100,2010.4807
2010-06-25T11:00:00Z,3.6,26.782,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,1100,2010.4807
2010-06-25T11:00:00Z,28.7,22.685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,1100,2010.4807
2010-06-25T11:00:00Z,29.0,22.704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,1100,2010.4807
2010-06-25T11:00:00Z,29.0,22.705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,1100,2010.4807
2010-06-25T11:00:00Z,29.1,22.559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,1100,2010.4807
2010-06-25T11:00:00Z,29.1,22.566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,1100,2010.4807
2010-06-25T11:00:00Z,108.0,18.638,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,1100,2010.4807
2010-06-25T11:00:00Z,108.0,18.642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,1100,2010.4807
2010-06-25T11:00:00Z,108.1,18.636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,1100,2010.4807
2010-06-25T11:00:00Z,108.1,18.642,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,1100,2010.4807
2010-06-25T11:00:00Z,108.2,18.637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,1100,2010.4807
2010-06-25T11:00:00Z,150.9,18.36,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,1100,2010.4807
2010-06-25T11:00:00Z,200.9,18.139,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,1100,2010.4807
2010-06-25T11:00:00Z,300.1,17.741,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,1100,2010.4807
2010-06-25T11:00:00Z,399.2,17.324,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,1100,2010.4807
2010-06-25T11:00:00Z,498.6,15.755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,1100,2010.4807
2010-06-25T11:00:00Z,599.4,13.941,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,1100,2010.4807
2010-06-25T11:00:00Z,699.1,11.636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,1100,2010.4807
2010-06-25T20:53:00Z,3.6,27.459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,2053,2010.4818
2010-06-25T20:53:00Z,3.7,27.448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,2053,2010.4818
2010-06-25T20:53:00Z,3.7,27.459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,2053,2010.4818
2010-06-25T20:53:00Z,3.8,27.465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,2053,2010.4818
2010-06-25T20:53:00Z,3.8,27.474,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,2053,2010.4818
2010-06-25T20:53:00Z,3.9,27.467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,2053,2010.4818
2010-06-25T20:53:00Z,3.9,27.473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,2053,2010.4818
2010-06-25T20:53:00Z,3.9,27.479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,2053,2010.4818
2010-06-25T20:53:00Z,4.0,27.465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,2053,2010.4818
2010-06-25T20:53:00Z,4.0,27.477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,2053,2010.4818
2010-06-25T20:53:00Z,4.0,27.484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,2053,2010.4818
2010-06-25T20:53:00Z,4.1,27.477,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,2053,2010.4818
2010-06-25T20:53:00Z,20.1,23.478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,2053,2010.4818
2010-06-25T20:53:00Z,40.5,21.317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,2053,2010.4818
2010-06-25T20:53:00Z,60.6,19.802,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,2053,2010.4818
2010-06-25T20:53:00Z,399.8,17.317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,2053,2010.4818
2010-06-25T20:53:00Z,399.9,17.316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,2053,2010.4818
2010-06-25T20:53:00Z,400.0,17.317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,2053,2010.4818
2010-06-25T20:53:00Z,400.1,17.318,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,2053,2010.4818
2010-06-25T20:53:00Z,400.1,17.319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,2053,2010.4818
2010-06-25T20:53:00Z,400.1,17.32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,2053,2010.4818
2010-06-25T20:53:00Z,400.3,17.317,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100625,2053,2010.4818
2010-06-26T01:01:00Z,2.2,27.532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,101,2010.4823
2010-06-26T01:01:00Z,2.3,27.534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,101,2010.4823
2010-06-26T01:01:00Z,2.3,27.536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,101,2010.4823
2010-06-26T01:01:00Z,2.5,27.532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,101,2010.4823
2010-06-26T01:01:00Z,2.5,27.533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,101,2010.4823
2010-06-26T01:01:00Z,2.5,27.535,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,101,2010.4823
2010-06-26T01:01:00Z,2.5,27.537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,101,2010.4823
2010-06-26T01:01:00Z,2.6,27.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,101,2010.4823
2010-06-26T01:01:00Z,2.6,27.532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,101,2010.4823
2010-06-26T01:01:00Z,2.6,27.533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,101,2010.4823
2010-06-26T01:01:00Z,2.7,27.528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,101,2010.4823
2010-06-26T01:01:00Z,2.7,27.538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,101,2010.4823
2010-06-26T01:01:00Z,2.8,27.541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,101,2010.4823
2010-06-26T01:01:00Z,2.9,27.534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,101,2010.4823
2010-06-26T01:01:00Z,2.9,27.538,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,101,2010.4823
2010-06-26T01:01:00Z,2.9,27.539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,101,2010.4823
2010-06-26T01:01:00Z,40.5,23.602,NaN,219.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,101,2010.4823
2010-06-26T01:01:00Z,160.2,19.231,NaN,198.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,101,2010.4823
2010-06-26T01:01:00Z,200.3,18.76,NaN,198.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,101,2010.4823
2010-06-26T01:01:00Z,230.1,18.477,36.595,199.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,101,2010.4823
2010-06-26T01:01:00Z,300.7,18.24,NaN,210.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,101,2010.4823
2010-06-26T01:01:00Z,798.8,10.636,NaN,145.3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,101,2010.4823
2010-06-26T06:26:00Z,440.2,16.726,NaN,188.1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,626,2010.4829
2010-06-26T06:26:00Z,440.3,16.723,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,626,2010.4829
2010-06-26T10:55:00Z,3.2,26.646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,1055,2010.4834
2010-06-26T10:55:00Z,3.4,26.637,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,1055,2010.4834
2010-06-26T10:55:00Z,3.4,26.646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,20100626,1055,2010.4834
